date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:59	1594/1594	---M--	200	added ('OK')	text/plain	etag:%225e3cf930-63a%22	https://www.southamericatravelsonline.com/robots.txt		(from )
18:52:00	61388/61388	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:01%20GMT	https://www.southamericatravelsonline.com/	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/index.html	(from )
18:52:00	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2014%20Aug%202020%2023:52:01%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.googletagmanager.com/gtm.05445.delayed	(from https://www.southamericatravelsonline.com/)
18:52:01	10235/10235	---M--	200	added ('OK')	image/png	etag:%225e38c99c-27fb%22	https://www.southamericatravelsonline.com/sites/default/files/southamerica-logo-300x146_0_0.png	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/sites/default/files/southamerica-logo-300x146_0_0.png	(from https://www.southamericatravelsonline.com/)
18:52:02	61388/61388	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:03%20GMT	https://www.southamericatravelsonline.com/home-2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/home-2.html	(from https://www.southamericatravelsonline.com/)
18:52:03	61388/61388	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:03%20GMT	https://www.southamericatravelsonline.com/node/2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/node/2.html	(from https://www.southamericatravelsonline.com/)
18:52:04	35243/35243	---M--	200	added ('OK')	text/css	etag:%225b983d2c-89ab%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/css/settings.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/css/settings1026.css	(from https://www.southamericatravelsonline.com/)
18:52:05	85097/85097	---M--	200	added ('OK')	text/css	etag:%225b983d2c-14c69%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/css/layers.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/css/layers1026.css	(from https://www.southamericatravelsonline.com/)
18:52:05	59567/59567	---M--	200	added ('OK')	text/css	etag:%225b983d2c-e8af%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/css/navigation.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/css/navigation1026.css	(from https://www.southamericatravelsonline.com/)
18:52:06	1706/1706	---M--	200	added ('OK')	text/css	etag:%225b983d2c-6aa%22	https://www.southamericatravelsonline.com/modules/gva_blockbuilder/assets/css/frontend.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gva_blockbuilder/assets/css/frontend1026.css	(from https://www.southamericatravelsonline.com/)
18:52:06	9104/9104	---M--	200	added ('OK')	text/css	etag:%225b983d2e-2390%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/sliderlayer.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/sliderlayer1026.css	(from https://www.southamericatravelsonline.com/)
18:52:07	41269/41269	---M--	200	added ('OK')	text/css	etag:%225b983d2e-a135%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/font-awesome.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/font-awesome1026.css	(from https://www.southamericatravelsonline.com/)
18:52:07	70879/70879	---M--	200	added ('OK')	text/css	etag:%225b983d2e-114df%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/animate.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/animate1026.css	(from https://www.southamericatravelsonline.com/)
18:52:07	3530/3530	---M--	200	added ('OK')	text/css	etag:%225b983d30-dca%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/owl-carousel/assets/owl.carousel.min.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/owl-carousel/assets/owl.carousel.min1026.css	(from https://www.southamericatravelsonline.com/)
18:52:07	1142/1142	---M--	200	added ('OK')	text/css	etag:%225b983d30-476%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/owl-carousel/assets/owl.theme.default.min.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/owl-carousel/assets/owl.theme.default.min1026.css	(from https://www.southamericatravelsonline.com/)
18:52:08	27678/27678	---M--	200	added ('OK')	text/css	etag:%225b983d30-6c1e%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/prettyphoto/css/prettyPhoto.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/prettyphoto/css/prettyPhoto1026.css	(from https://www.southamericatravelsonline.com/)
18:52:08	8634/8634	---M--	200	added ('OK')	text/css	etag:%225b983d30-21ba%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/ytplayer/css/jquery.mb.YTPlayer.min.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/ytplayer/css/jquery.mb.YTPlayer.min1026.css	(from https://www.southamericatravelsonline.com/)
18:52:08	81153/81153	---M--	200	added ('OK')	text/css	etag:%225b983d2e-13d01%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/icon.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/icon1026.css	(from https://www.southamericatravelsonline.com/)
18:52:08	6951/6951	---M--	200	added ('OK')	text/css	etag:%225b983d30-1b27%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/magnific/magnific-popup.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/magnific/magnific-popup1026.css	(from https://www.southamericatravelsonline.com/)
18:52:10	141257/141257	---M--	200	added ('OK')	text/css	etag:%225b983d2e-227c9%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/skins/blue/bootstrap.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/skins/blue/bootstrap1026.css	(from https://www.southamericatravelsonline.com/)
18:52:12	7729/7729	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-1e31%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.actions.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.actions.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:12	7364/7364	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-1cc4%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.carousel.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.carousel.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:12	3124/3124	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-c34%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.kenburn.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.kenburn.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:13	95617/95617	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-17581%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/source/jquery.themepunch.revolution.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/source/jquery.themepunch.revolutiona0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:13	32801/32801	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-8021%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.layeranimation.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.layeranimation.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:13	6110/6110	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-17de%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.migration.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.migration.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:14	25789/25789	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-64bd%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.navigation.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.navigation.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:14	9017/9017	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-2339%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.parallax.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.parallax.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:15	243913/243913	---M--	200	added ('OK')	text/css	etag:%225dcf8a58-3b8c9%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/skins/blue/template.css?q5bhmv	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/skins/blue/template1026.css	(from https://www.southamericatravelsonline.com/)
18:52:15	28131/28131	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-6de3%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.slideanims.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.slideanims.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:15	9909/9909	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-26b5%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery-migrate.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery-migrate.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:16	50690/50690	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-c602%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.video.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/extensions/revolution.extension.video.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:16	6955/6955	---M--	200	added ('OK')	application/javascript	etag:%225b983d2e-1b2b%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/js/imagesloader.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/js/imagesloader.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:16	58458/58458	---M--	200	added ('OK')	application/javascript	etag:%225b983d2e-e45a%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/js/bootstrap.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/js/bootstrap5515.js	(from https://www.southamericatravelsonline.com/)
18:52:16	8097/8097	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-1fa1%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.easing.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.easing5515.js	(from https://www.southamericatravelsonline.com/)
18:52:16	380266/380266	---M--	200	added ('OK')	application/javascript	etag:%225b983d2c-5cd6a%22	https://www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/source/jquery.themepunch.tools.min.js?v=1.x	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/modules/gavias_sliderlayer/vendor/revolution/js/source/jquery.themepunch.tools.mina0fc.js	(from https://www.southamericatravelsonline.com/)
18:52:19	3337/3337	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-d09%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.appear.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.appear5515.js	(from https://www.southamericatravelsonline.com/)
18:52:19	6704/6704	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-1a30%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.easypiechart.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.easypiechart.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:19	10470/10470	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-28e6%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/waypoint.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/waypoint5515.js	(from https://www.southamericatravelsonline.com/)
18:52:20	41419/41419	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-a1cb%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/owl-carousel/owl.carousel.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/owl-carousel/owl.carousel.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:20	2621/2621	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-a3d%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/count-to.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/count-to5515.js	(from https://www.southamericatravelsonline.com/)
18:52:20	25250/25250	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-62a2%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/masonry.pkgd.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/masonry.pkgd.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:21	36059/36059	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-8cdb%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/isotope.pkgd.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/isotope.pkgd.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:21	8182/8182	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-1ff6%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/wow.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/wow.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:21	3701/3701	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-e75%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jpreloader.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jpreloader.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:22	35316/35316	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-89f4%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/prettyphoto/js/jquery.prettyPhoto.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/prettyphoto/js/jquery.prettyPhoto5515.js	(from https://www.southamericatravelsonline.com/)
18:52:22	5519/5519	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-158f%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.typer/src/jquery.typer.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.typer/src/jquery.typer5515.js	(from https://www.southamericatravelsonline.com/)
18:52:23	45914/45914	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-b35a%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/ytplayer/js/jquery.mb.YTPlayer.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/ytplayer/js/jquery.mb.YTPlayer.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:23	22943/22943	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-599f%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/unslider-min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/unslider-min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:24	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-4ef8%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/magnific/jquery.magnific-popup.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/magnific/jquery.magnific-popup.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:24	25117/25117	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-621d%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/perfect-scrollbar.jquery.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/perfect-scrollbar.jquery.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:24	3288/3288	---M--	200	added ('OK')	application/javascript	etag:%225b983d30-cd8%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.ui.map.min.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/vendor/jquery.ui.map.min5515.js	(from https://www.southamericatravelsonline.com/)
18:52:24	13461/13461	---M--	200	added ('OK')	application/javascript	etag:%225b983d2e-3495%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/js/main.js?v=8.8.2	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/js/main5515.js	(from https://www.southamericatravelsonline.com/)
18:52:25	0/0	---M--	200	added ('OK')	text/css	etag:%220-5759fbb872780%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/custom.css	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/custom.css	(from https://www.southamericatravelsonline.com/)
18:52:26	2168/2168	---M--	200	added ('OK')	text/css	etag:%225b983d2e-878%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/css/update.css	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/css/update.css	(from https://www.southamericatravelsonline.com/)
18:52:26	17601/17601	---M--	200	added ('OK')	image/gif	etag:%225b983d2e-44c1%22	https://www.southamericatravelsonline.com/themes/gavias_buildpro/images/preloader/preloader-7.gif	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/themes/gavias_buildpro/images/preloader/preloader-7.gif	(from https://www.southamericatravelsonline.com/)
18:52:27	10235/10235	---M--	200	added ('OK')	image/png	etag:%225d15918e-27fb%22	https://www.southamericatravelsonline.com/sites/default/files/southamerica-logo-300x146.png	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/sites/default/files/southamerica-logo-300x146.png	(from https://www.southamericatravelsonline.com/)
18:52:27	47600/47600	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:28%20GMT	https://www.southamericatravelsonline.com/our_trips	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/our_trips.html	(from https://www.southamericatravelsonline.com/)
18:52:28	41321/41321	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:29%20GMT	https://www.southamericatravelsonline.com/destinations	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/destinations.html	(from https://www.southamericatravelsonline.com/)
18:52:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Aug%202020%2023:52:30%20GMT	http://www.southamericatravelsonline.com/peru	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/peru.39.delayed	(from https://www.southamericatravelsonline.com/)
18:52:30	68901/68901	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:31%20GMT	https://www.southamericatravelsonline.com/peru	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/peru.html	(from https://www.southamericatravelsonline.com/)
18:52:31	55858/55858	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:32%20GMT	https://www.southamericatravelsonline.com/argentina	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/argentina.html	(from https://www.southamericatravelsonline.com/)
18:52:32	48200/48200	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:32%20GMT	https://www.southamericatravelsonline.com/overview-1	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/overview-1.html	(from https://www.southamericatravelsonline.com/)
18:52:33	51754/51754	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:33%20GMT	https://www.southamericatravelsonline.com/chile	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/chile.html	(from https://www.southamericatravelsonline.com/)
18:52:34	53604/53604	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:35%20GMT	https://www.southamericatravelsonline.com/ecuador	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/ecuador.html	(from https://www.southamericatravelsonline.com/)
18:52:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Aug%202020%2023:52:35%20GMT	http://www.southamericatravelsonline.com/travel-information-0	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/travel-information-0	(from https://www.southamericatravelsonline.com/)
18:52:35	54924/54924	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:36%20GMT	https://www.southamericatravelsonline.com/travel-information-0	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/travel-information-0.html	(from https://www.southamericatravelsonline.com/)
18:52:35	49941/49941	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:36%20GMT	https://www.southamericatravelsonline.com/visas	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/visas.html	(from https://www.southamericatravelsonline.com/)
18:52:36	50322/50322	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:37%20GMT	https://www.southamericatravelsonline.com/travel-insurance	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/travel-insurance.html	(from https://www.southamericatravelsonline.com/)
18:52:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Aug%202020%2023:52:37%20GMT	http://www.southamericatravelsonline.com/south-america-money-issues-0	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/south-america-money-issues-0	(from https://www.southamericatravelsonline.com/)
18:52:37	52363/52363	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:38%20GMT	https://www.southamericatravelsonline.com/south-america-money-issues-0	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/south-america-money-issues-0.html	(from https://www.southamericatravelsonline.com/)
18:52:37	50764/50764	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:38%20GMT	https://www.southamericatravelsonline.com/travelling-south-america-overland	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/travelling-south-america-overland.html	(from https://www.southamericatravelsonline.com/)
18:52:38	49491/49491	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:39%20GMT	https://www.southamericatravelsonline.com/flights-south-america	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/flights-south-america.html	(from https://www.southamericatravelsonline.com/)
18:52:39	49643/49643	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:39%20GMT	https://www.southamericatravelsonline.com/south-america-airport-taxes	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/south-america-airport-taxes.html	(from https://www.southamericatravelsonline.com/)
18:52:39	49329/49329	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2023:52:40%20GMT	https://www.southamericatravelsonline.com/altitude-sickness	C:/My%20Web%20Sites/https___www.southamericatravelsonline.com_/www.southamericatravelsonline.com/altitude-sickness.html	(from https://www.southamericatravelsonline.com/)
